"project_id","project_root","relative_path","bytes","last_write_utc","sha256"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\raw\mat\D04_torque_ramp_model_error.mat","4178407","2026-07-15T08:01:47.1816116Z","893f86131e55f551037f2f8504e808d55ba5ac483c494a979107788eff3c7033"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\raw\mat\D05_torque_step_model_error.mat","2084119","2026-07-15T08:01:47.1960954Z","13356c0c53e817f83887bde742cf52edb1c4bda5900b9bd45acc0ff1e65f0845"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\raw\mat\P01_Ld_minus10_model_error.mat","4267721","2026-07-15T08:01:47.2124273Z","96451740e20ae5cdd001235a5433dc728f632d85b847b3f7ebad3fa96605f9ed"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\raw\mat\P02_Ld_plus10_model_error.mat","4255735","2026-07-15T08:01:47.2281569Z","122a503730ea3843b359c219d1001c10e0e3d9fa5374adf2e0fd25211ac73709"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\raw\mat\P03_Lq_minus10_model_error.mat","4244711","2026-07-15T08:01:47.2464454Z","4a9a657d38bad1d1a38b50cc23535f52ab4f0a1f03b0bdd222556b9793bfac80"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\raw\mat\P04_Lq_plus10_model_error.mat","4263747","2026-07-15T08:01:47.2628159Z","7c6844d7a3b2ad0feffcf40f1fa2867529d3bd1bda46ebaf34326104b064a5e8"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\raw\mat\P05_cross_mismatch_model_error.mat","4286295","2026-07-15T08:01:47.2796917Z","441577bb0311684bfbe8656f5cd44015c61f8bee54edcd87dd63056fe1d9ab6b"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\raw\mat\P06_controller_high_L_model_error.mat","4288083","2026-07-15T08:01:47.2955686Z","efa8dde92b4aea0e36b6748a7f3c14637c9e7c83cd8d633eb6bd4df8302a014d"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\raw\mat\P07_controller_low_L_model_error.mat","4304190","2026-07-15T08:01:47.3120047Z","b01465b9937477a3647519476e36881b8fe5fa847d452062c2aedb5522d5f54f"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\raw\mat\P08_opposed_20pct_model_error.mat","4308613","2026-07-15T08:01:47.3319762Z","a586ed0bf1b402f592c3c2f9703b523e0be0a335a74e156d8b08db2a9f46f090"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\raw\model_error_samples.csv","57435751","2026-07-15T08:01:47.6689972Z","4bb73a94e42669d40f3776a722f3c43c3861647f02c6fb8c477c62110051c592"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\audit_outcome.mat","71544","2026-07-15T08:01:47.6710145Z","4da25f05834900e2a955f7d2b1ae3e948e9db0046d72af0ef358b853cc78839d"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\baseline_comparison.csv","827","2026-07-15T08:01:47.6720247Z","80cfa8222d358df1bb41ba7c2053fdf6c68b13deea9e6818038176fdcb1711a7"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\candidate_convergence_audit.csv","1896","2026-07-15T08:01:47.6762116Z","97e211ee1bd608b970d51a6a5df1c5c7286478de910e993722d91fe43296ddd6"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\case_classification.csv","3501","2026-07-15T08:01:47.6772217Z","f99dd72d1038b2f67f5210484e02a4907b1a0d4ec1f2aa47a97e73aca4e83d49"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\constraint_confusion_by_predictor.csv","43272","2026-07-15T08:01:47.6772217Z","e252385e83fe92c25457a415a76791593a3afe69e62fe7bdaca4c2764e238ab6"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\error_source_contribution.csv","18869","2026-07-15T08:01:47.6772217Z","60e5f5d15ee743207fe60489bb71c303044077c71bafceee07d7245f3b4a8174"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\final_decision.csv","1336","2026-07-15T08:01:47.6782273Z","223ae671d377113d8ea8839efec6f9fd51487c38718bcd2d281059fb344acbc3"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\last_run_outcome.mat","6931","2026-07-15T08:01:47.6782273Z","9f23220fc37c579c8bd82f2a48a0e2647675f5851cb24214999c55303ccaef83"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\predictor_assertion_audit.csv","2895","2026-07-15T08:01:47.6782273Z","1ec64b9263bb7ed4c387949e9776031979426ca790dd87bb80787eb29c3217a1"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\predictor_candidate_comparison.csv","88080","2026-07-15T08:01:47.6782273Z","f054805eab8ddedb4f26f36200f64062f326ad8a9ca7589f79b215a082a46ad4"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\predictor_metrics.csv","125224","2026-07-15T08:01:47.6796266Z","725cca63b7db2fe5f744cd38a8a5299fbc247ba9b6516a0acaf18bdef4b76dcd"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\repeatability_check.csv","369","2026-07-15T08:01:47.6796266Z","20e2241db930f73806580be515074cf581eb6b2514600c244ae55f90ff628633"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\residual_spectrum.csv","105812","2026-07-15T08:01:47.6806359Z","5ac25182e3fe28e9661276a15237a2bd87e6ed97a7287bb0e55ce79f7bbf5e65"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\residual_state_correlations.csv","614091","2026-07-15T08:01:47.6826505Z","8755e4c52a7e91d677582135ff3920e6e7ad675a93479510e9875e94acfd49c3"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","results\summary\simulation_case_summary.csv","3501","2026-07-15T08:01:47.6826505Z","f99dd72d1038b2f67f5210484e02a4907b1a0d4ec1f2aa47a97e73aca4e83d49"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","RUN_AND_REPRODUCE.md","2063","2026-07-15T08:01:46.9222461Z","179633a29940a2059e023a6a39a0ec73b96db4d1311ceb2183e8dcaf709550af"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","run_model_error_decomposition.m","1849","2026-07-15T08:01:47.6826505Z","51f3b2af3a153aa23592a4892cc09036d6200b0ea01004eb4aa45bbcb9737a4d"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","SOURCE_PROJECTS.csv","980","2026-07-15T08:01:46.9222461Z","afa11ab53b9c2299f7ce997e13152c897a21edd08d03a363a4db8ff687be8dc2"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","SOURCE_SHA256_AFTER.csv","593046","2026-07-15T08:01:46.9242531Z","c33085deb5b37fec99b0e58400ef9523d9d19341b1acb678a819f0c095ba4b89"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","SOURCE_SHA256_BEFORE.csv","593046","2026-07-15T08:01:46.9262669Z","c33085deb5b37fec99b0e58400ef9523d9d19341b1acb678a819f0c095ba4b89"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\apply_feasibility_layer.m","6291","2026-07-15T08:01:47.6837265Z","ee32529a7ff3c0d93d9795eb5e90ddc377124c16f75c057286b0e694859dbe44"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\audit_original_illegal_cycles.m","4268","2026-07-15T08:01:47.6847521Z","0536d1a906b1e2b428e1fab637d8e0337b0ca4eaf6f00045e94ff40807c9341b"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\compare_pointwise_runs.m","6173","2026-07-15T08:01:47.6847521Z","787d7f9419f1b6d23d2ad22cbb5f2e4e7ed90e5018086f753801f305224efff3"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\generate_manifests.m","3186","2026-07-15T08:01:47.6847521Z","4060ade6d4c347dc153d26ec4016366b46e132f2488518085cbd8408f5370444"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\generate_plots.m","21737","2026-07-15T08:01:47.6847521Z","e661a6d08013e929af692bbbcbadffa8dd00fcc573bad63dbebdb457a0781301"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\generate_reports.m","15345","2026-07-15T08:01:47.6857608Z","c892d6a827da7539250113e930b11fe2412ca2e7abc3a5c9afc47bc85798680c"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\minimum_normalized_constraint_violation_in_hexagon.m","2452","2026-07-15T08:01:47.6857608Z","c8861a78ee061e110b7e1468e11d255ca702f2c85870acb7ad220a859de60af6"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\nearest_point_in_rectangle_hexagon_intersection.m","1860","2026-07-15T08:01:47.6857608Z","0cc04e191aa6ca56362975fafc9843f42404f91a00a3544824ef79f6f228f0e6"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\point_in_hexagon.m","1935","2026-07-15T08:01:47.6857608Z","16b38f68b40858e8c440d964a5fc89a1f59313950fb6f8eee76a04fc93a8b6a3"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\project_point_to_polygon.m","2488","2026-07-15T08:01:47.6867696Z","a358e2d2e94f9347699f2c1f7eeb19aafd0ee3a884d6074db80bad885168a06e"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\rectangle_hexagon_intersection.m","4168","2026-07-15T08:01:47.6867696Z","856630c7d9ea73df97c41536d4941faddcc8964996b430a8325b52026cf54982"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\run_campaign.m","7436","2026-07-15T08:01:47.6867696Z","8f80044f8a23d0d40bbed8ce91eeb12637aff79229596f159538c2b6b8f2344d"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\run_control_case.m","20436","2026-07-15T08:01:47.6867696Z","462d15f088a3546cf715ff03bc825bee0eb1a58ac83d1327276745fdcabf27e9"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\run_p0_strict_regression.m","2410","2026-07-15T08:01:47.6877783Z","3becb442afbda5a14e99b660536c1d9a6f7e1ee04306c290b21f3442001a70ac"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\synthesize_feasible_three_vector_command.m","2742","2026-07-15T08:01:47.6877783Z","efeda7963650f65298a9ce875bea2205a14487527a8938bf3b2da098c6a62b7c"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_feasibility\voltage_feasibility.m","8385","2026-07-15T08:01:47.6877783Z","b0d780e13c8e2387970d9643620c7b2ef749a3100831f63a0fdc3b3056b944f4"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+baseline\fcs_mpcc_step.m","3427","2026-07-15T08:01:47.6887834Z","50b3bbd7a876df2b06b95963243f81d0e8f40d30e8f46126395e2d17ffa17142"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+controller\compute_V_terms.m","200","2026-07-15T08:01:47.6887834Z","7ad68159a48c0c5e1637e5adbdcb585619ffd288709e40d6579c9e8771a01be0"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+controller\costs_from_voltage.m","285","2026-07-15T08:01:47.6887834Z","4d2339a4d1a94a99ff77bbbed360e1899ea01bdbb22e2f49095850caa18c8422"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+controller\estimate_F.m","800","2026-07-15T08:01:47.6898223Z","dcd0e71be0a20b55abea40bedf57928656404048754f2594336bc75b0673b809"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+controller\estimate_F_algebraic.m","1117","2026-07-15T08:01:47.6898223Z","9748477077f783ea155e4567315783c7891c80e8cd718ea63752f38e0d67a137"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+controller\icf_mpc_step.m","3474","2026-07-15T08:01:47.6898223Z","d04ae3ba06a20d2f12a125ddfcc55bdbf2fb12a7c06158b68a2f1401e385a219"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+controller\independent_costs.m","205","2026-07-15T08:01:47.6898223Z","8cb1f8490e2f45717b279881065fd69d631673761c1115044a7df24ce55953b8"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+controller\predict_k1.m","258","2026-07-15T08:01:47.6898223Z","b7cbcf472d17a43ffc7f3b68ff2fb600b897eb85a16a5dcd75c060352998e10a"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+controller\predict_k2.m","230","2026-07-15T08:01:47.6909028Z","dfbf9d72607feb3dfe5c92163f1cb8a2559722a94c599d42acb70c49123b9e6c"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+controller\sequence_equivalent_dq_voltage.m","649","2026-07-15T08:01:47.6909028Z","99c065843fe85b52bc0774c8f5dd5edd8e54f605dd8a89e615cbdc251b180189"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+geometry\active_lines.m","308","2026-07-15T08:01:47.6909028Z","7743083d48974f78e1224355029b9a91b3ce558774d202e82f5d3465079229e1"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+geometry\analyze_rectangle.m","2992","2026-07-15T08:01:47.6909028Z","6356974cf88eabc765266c7e6152f8e5bedc3caf3eb770005dd6846ae1969a65"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+geometry\build_rectangle.m","3231","2026-07-15T08:01:47.6949365Z","5fd8ded2eef91766d45a4ba981666b907f97f173aed12ddc598a653b727371a6"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+geometry\case2_midpoint.m","4228","2026-07-15T08:01:47.6959898Z","7bfe0d53a4dc9b9a78baa222a25e646b66e61168d058f1d30c6274a69651c9fc"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+geometry\classify_case.m","1244","2026-07-15T08:01:47.6959898Z","a5803066f0dddd99cd6579132a93555ba86aea254544eb8fa9fcb280636c9584"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+geometry\line_rectangle_intersections.m","2591","2026-07-15T08:01:47.6959898Z","43d3578151690eba60bb832b66ebc0525a9569757bc24528b83900e98c46cdec"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+geometry\line_side_signature.m","881","2026-07-15T08:01:47.6969915Z","4ca4e716f7f56704f38d04f37d6e8289445117071b19ac7e6f283403fba2e6b0"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+geometry\point_in_rectangle.m","482","2026-07-15T08:01:47.6969915Z","55ca18580ab8834a329e4cce0a37b5b45ae93023f3a347c8131a1aac626dda1a"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+geometry\sector_of_point.m","727","2026-07-15T08:01:47.6969915Z","e5b95ccf541732e28cbda8e4c9cb8d367be6a24e6bd18b17f502086db9e3668f"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+geometry\select_savv.m","3292","2026-07-15T08:01:47.6969915Z","406ec353b3d3bb0622b2bfec6295a822f3568676b418002273fcb09b98dfb629"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+inverter\count_sequence_transitions.m","358","2026-07-15T08:01:47.6969915Z","9b3f690901a85f8c6a47aa4af7b849b1f7a3c833e5e63520e475f90ed2cd44ae"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+inverter\deadtime_voltage_error.m","2135","2026-07-15T08:01:47.6984968Z","133a67ebc066eda3f9faf0655d6af37e17897556a9282d2fc662424f03554ee9"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+inverter\voltage_vectors.m","806","2026-07-15T08:01:47.6984968Z","2e5aa4ca358ce59f137e2241b9ec4e5015660ff1554cbeddc24a113466b0a8ec"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+io\append_standard_tables.m","853","2026-07-15T08:01:47.6995164Z","f3c4942ee85e3cf13c73976a34344023687e0a36fbe8348012c646754ff508ce"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+io\append_text.m","422","2026-07-15T08:01:47.6995164Z","fd20f633eb0e4bf0d02e98c7e3c7f8dd8f42cc5719e7f431f35aa368ba4df0c5"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+io\create_run_context.m","2277","2026-07-15T08:01:47.6995164Z","7cdfea19e54cb38e12a4f5f8dab67684c1a11690cf565ba93a6b622efe190812"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+io\file_sha256.m","520","2026-07-15T08:01:47.6995164Z","85c98a0918c6e4292047de9feb8a8ebad71bb38fb42e9ae4239121f933786f15"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+io\write_code_manifest.m","1421","2026-07-15T08:01:47.7005276Z","61e5f3b6b82bbd0f3de4d0ed5a02c9ba9a9ae73d0340664127b0343a10e76f25"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+io\write_or_append_table.m","786","2026-07-15T08:01:47.7005276Z","ed39228e60c546f4904d72ea71576522962f9650e0a200009534e712d13788cb"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+io\write_text_new.m","436","2026-07-15T08:01:47.7005276Z","fafb82f05b30ff77d7d57832126a22641443fd735a4d4eff836fac0b5d4d32ed"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+math\inv_park.m","189","2026-07-15T08:01:47.7015381Z","bbf722e017f6480537cd7cb4fde649323d5344428911d6a2bbfb933644e56854"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+math\park.m","187","2026-07-15T08:01:47.7015381Z","36d1e543a6df50691c4b262bcf3e50d92a7f8426a1acab5706cdc49428d366ae"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+metrics\case_statistics_table.m","570","2026-07-15T08:01:47.7015381Z","ee946f50ef046891a07cf76aa8e079934e9e8fcb559986a7dc7aebcac346ee58"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+metrics\constraint_violations_table.m","1354","2026-07-15T08:01:47.7025470Z","730dc8fa332498aa45214b1572f4abbeccaaf008e3e82a7406a60cf0257dffcf"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+metrics\phase_thd.m","708","2026-07-15T08:01:47.7025470Z","19e430b6a50eff55663f694583f9079f60bb63ea24195fceedc5a57e5fa4b8a1"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+metrics\phase_thd_total_rms.m","859","2026-07-15T08:01:47.7035530Z","92bfdafc59020226c3d54f65304d9e2a6184c1ddccf9705b1356ba5e940791de"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+metrics\summarize_simulation.m","4271","2026-07-15T08:01:47.7035530Z","01490265c80b717b1ed95d4b1d2f16215d11039a91622bd8d6238d7706d6c3e2"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+metrics\summary_to_long_table.m","2181","2026-07-15T08:01:47.7035530Z","0c800cdd6ae6571dbd47c4486c9b2f4abb83315a7d7aa4d816604184656b9fd2"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+model\electromagnetic_torque.m","685","2026-07-15T08:01:47.7045554Z","a12504a93bf09a578b3dd8e0f66e2f47c1760765acaeea4911ac4c679269e492"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+model\integrate_command.m","2625","2026-07-15T08:01:47.7045554Z","e2259788708a365c91c27b0af1d17fda8888337b30fe7f99d6e441734d6c37f1"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+model\phase_currents.m","365","2026-07-15T08:01:47.7045554Z","1941618d326081ea5c43e4292e1cf3c9e587aa7829cb2a9c87bf68038684ba55"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+model\pmsm_derivative.m","1346","2026-07-15T08:01:47.7055618Z","9ed8bcb8bb0ff84e5c71a9cdb4c0e3815354278092dc14bbc1ff8a6e1bde5542"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+model\sample_command_waveform.m","3086","2026-07-15T08:01:47.7055618Z","440312b750bcc2e1b385e8d07f50f0ce8e9e8fd01f85f556bc3ba0a19dd37770"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+model\torque_components.m","579","2026-07-15T08:01:47.7055618Z","363029a7444c6dcd4898b797015ce9aa9c6f8e3da847dd2bef342f741a9d5caa"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+modulation\case1_command.m","638","2026-07-15T08:01:47.7067040Z","c7a7903fa4728e38f92e269ffaf45127b5f934ff72ae164b200d17d2d572dde4"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+modulation\case2_command.m","1815","2026-07-15T08:01:47.7067040Z","76e6368dcef006866ef81d188494fbe744ba59c482ffff63c18ac8f3ef366762"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+modulation\case3_command.m","2059","2026-07-15T08:01:47.7067040Z","297f4b1f250f51d899d2a5884fb469842034a3d473aa3c00245fbeaa3a2da1b2"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+reference\build_current_reference.m","218","2026-07-15T08:01:47.7077102Z","ff844c4755c3e4913e0b2af3157264ae47ed0e3ca0f997e0e5eeb5fb48695b50"
"model_error_decomposition","C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_model_error_decomposition_iter01","src\+zhou_ipmsm\+sim\run_closed_loop.m","18327","2026-07-15T08:01:47.7077102Z","31cbdb65931ec3efa94562d537cdd3778561c3602e15bb0575dd280e6fd1cc0d"
