cohort_type,cohort,predictor,causality_class,registered_sample_count,valid_sample_count,ed_mean_A,eq_mean_A,ed_rms_A,eq_rms_A,vector_rms_A,ed_peak_A,eq_peak_A,vector_peak_A,false_safe_d_count,false_safe_q_count,false_safe_joint_count,false_safe_joint_rate,false_alarm_joint_rate,maximum_consecutive_false_safe,predicted_joint_pass_rate,actual_joint_pass_rate,steady_vector_rms_A,dynamic_vector_rms_A,S2_near_vector_rms_A,top1_flip_vs_P0_rate,mode_flip_vs_P0_rate,diagnostic_top1_voltage_changed_rate
case,D03_id_iq_step,P4,offline_physical_parameter_oracle,1198,1198,0.000794178776174227,0.000107583480874207,0.00761010993452405,0.0033195026247035,0.00830258218212593,0.0920978434860289,0.0125582531593267,0.0928817907916543,6,0,6,0.00500834724540901,0.00417362270450751,1,0.969949916527546,0.969115191986644,0.00580521903876862,0.0102003790461181,NaN,0.00417362270450751,0.00333889816360601,0.0601001669449082
case,D03_id_iq_step,P5,offline_plant_replay_oracle,1198,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969115191986644,0.969115191986644,0,0,NaN,0.00417362270450751,0.00333889816360601,0.0601001669449082
case,D04_torque_ramp,P0,causal_original,1198,1198,0.00790097172025601,-0.000818233977362587,0.0264262874307413,0.0112950028676689,0.0287389240778566,0.0943735276248117,0.0376924384832158,0.101458772472943,47,0,47,0.0392320534223706,0,1,1,0.960767946577629,0.0185140779307604,0.0361589534845002,NaN,0,0,0.0317195325542571
case,D04_torque_ramp,P1,causal_original,1198,1198,0.00790097172025601,-0.000818233977362587,0.0264262874307413,0.0112950028676689,0.0287389240778566,0.0943735276248117,0.0376924384832158,0.101458772472943,47,0,47,0.0392320534223706,0,1,1,0.960767946577629,0.0185140779307604,0.0361589534845002,NaN,0,0,0.0317195325542571
case,D04_torque_ramp,P2a,causal_previous_period_oracle,1198,1197,0.0033792772895271,-0.000344597910682273,0.0146904640697468,0.00843526561299509,0.0169399952935737,0.0587799509471517,0.0258454633180403,0.0589614389488695,26,0,26,0.0217209690893901,0.000835421888053467,1,0.981620718462824,0.960735171261487,0.0141276490999738,0.0193440054609596,NaN,0.0158597662771285,0.015025041736227,0.0442404006677796
case,D04_torque_ramp,P2b,offline_physical_parameter_oracle,1198,1198,0.00209740490982762,0.000178427659114284,0.0163594467133457,0.00993964579509795,0.0191423106050133,0.0649667433985085,0.0251500838864338,0.0662033012239374,26,0,26,0.0217028380634391,0.00751252086811352,1,0.974958263772955,0.960767946577629,0.0182784167893494,0.0199661671790688,NaN,0.0158597662771285,0.015025041736227,0.0442404006677796
case,D04_torque_ramp,P2c,noncausal_future_endpoint_oracle,1198,1198,0.00112397111153091,-0.000112616102075382,0.00595348876169887,0.00360172004534319,0.00695819054932399,0.0247485943123015,0.0111706628141981,0.0249588066906026,25,0,25,0.0208681135225376,0.000834724540901503,1,0.980801335559265,0.960767946577629,0.00626730492718637,0.00758440918653749,NaN,0.0175292153589316,0.00918196994991653,0.0442404006677796
case,D04_torque_ramp,P3a,causal_previous_period_oracle,1198,1197,0.0033792772895271,-0.000344597910682273,0.0146904640697468,0.00843526561299509,0.0169399952935737,0.0587799509471517,0.0258454633180403,0.0589614389488695,26,0,26,0.0217209690893901,0.000835421888053467,1,0.981620718462824,0.960735171261487,0.0141276490999738,0.0193440054609596,NaN,0.0158597662771285,0.015025041736227,0.0442404006677796
case,D04_torque_ramp,P3b,offline_physical_parameter_oracle,1198,1198,0.00209740490982762,0.000178427659114284,0.0163594467133457,0.00993964579509795,0.0191423106050133,0.0649667433985085,0.0251500838864338,0.0662033012239374,26,0,26,0.0217028380634391,0.00751252086811352,1,0.974958263772955,0.960767946577629,0.0182784167893494,0.0199661671790688,NaN,0.0158597662771285,0.015025041736227,0.0442404006677796
case,D04_torque_ramp,P3c,noncausal_future_endpoint_oracle,1198,1198,0.00112397111153091,-0.000112616102075382,0.00595348876169887,0.00360172004534319,0.00695819054932399,0.0247485943123015,0.0111706628141981,0.0249588066906026,25,0,25,0.0208681135225376,0.000834724540901503,1,0.980801335559265,0.960767946577629,0.00626730492718637,0.00758440918653749,NaN,0.0175292153589316,0.00918196994991653,0.0442404006677796
case,D04_torque_ramp,P4,offline_physical_parameter_oracle,1198,1198,0.000989001044905405,0.000268379752663029,0.0059100635118913,0.00365657786325211,0.00694977786584681,0.0250469890247493,0.0109095514757716,0.0252621906183584,25,0,25,0.0208681135225376,0.000834724540901503,1,0.980801335559265,0.960767946577629,0.00627065978045332,0.00756622252025578,NaN,0.0175292153589316,0.00918196994991653,0.0442404006677796
case,D04_torque_ramp,P5,offline_plant_replay_oracle,1198,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960767946577629,0.960767946577629,0,0,NaN,0.01669449081803,0.00834724540901502,0.0450751252086811
case,D05_torque_step,P0,causal_original,457,457,0.0159441720154354,-0.00193674410807268,0.0707162173753988,0.0158236280829655,0.0724649612267382,0.569829626910681,0.0783402090536427,0.571712315009716,30,5,30,0.0656455142231947,0,2,0.984682713347921,0.919037199124726,NaN,0.0724649612267382,NaN,0,0,0.0525164113785558
case,D05_torque_step,P1,causal_original,457,457,0.0159441720154354,-0.00193674410807268,0.0707162173753988,0.0158236280829655,0.0724649612267382,0.569829626910681,0.0783402090536427,0.571712315009716,30,5,30,0.0656455142231947,0,2,0.984682713347921,0.919037199124726,NaN,0.0724649612267382,NaN,0,0,0.0525164113785558
case,D05_torque_step,P2a,causal_previous_period_oracle,457,456,0.00753514615010041,-0.000899571992398674,0.0354803684432822,0.0107965449902319,0.0370866812831393,0.251347831859958,0.0606072252949019,0.252499073386651,15,0,10,0.0219298245614035,0,1,0.940789473684211,0.918859649122807,NaN,0.0370866812831393,NaN,0.00437636761487965,0.00437636761487965,0.0568927789934354
case,D05_torque_step,P2b,offline_physical_parameter_oracle,457,457,0.00517387114370036,-0.000256948295490458,0.0278445607286935,0.011759802581275,0.030226023868919,0.169685028845052,0.0603823013059248,0.170433987545043,14,0,10,0.0218818380743982,0,1,0.940919037199125,0.919037199124726,NaN,0.030226023868919,NaN,0.0087527352297593,0.00437636761487965,0.0612691466083151
case,D05_torque_step,P2c,noncausal_future_endpoint_oracle,457,457,0.002625616040286,-0.000307813545102276,0.0127939711396492,0.00442082362361042,0.0135362246964672,0.0854916565591397,0.0203995866646629,0.0859885002567943,13,0,10,0.0218818380743982,0,1,0.940919037199125,0.919037199124726,NaN,0.0135362246964672,NaN,0.0109409190371991,0.00656455142231947,0.0634573304157549
case,D05_torque_step,P3a,causal_previous_period_oracle,457,456,0.00753514615010041,-0.000899571992398674,0.0354803684432822,0.0107965449902319,0.0370866812831393,0.251347831859958,0.0606072252949019,0.252499073386651,15,0,10,0.0219298245614035,0,1,0.940789473684211,0.918859649122807,NaN,0.0370866812831393,NaN,0.00437636761487965,0.00437636761487965,0.0568927789934354
case,D05_torque_step,P3b,offline_physical_parameter_oracle,457,457,0.00517387114370036,-0.000256948295490458,0.0278445607286935,0.011759802581275,0.030226023868919,0.169685028845052,0.0603823013059248,0.170433987545043,14,0,10,0.0218818380743982,0,1,0.940919037199125,0.919037199124726,NaN,0.030226023868919,NaN,0.0087527352297593,0.00437636761487965,0.0612691466083151
case,D05_torque_step,P3c,noncausal_future_endpoint_oracle,457,457,0.002625616040286,-0.000307813545102276,0.0127939711396492,0.00442082362361042,0.0135362246964672,0.0854916565591397,0.0203995866646629,0.0859885002567943,13,0,10,0.0218818380743982,0,1,0.940919037199125,0.919037199124726,NaN,0.0135362246964672,NaN,0.0109409190371991,0.00656455142231947,0.0634573304157549
case,D05_torque_step,P4,offline_physical_parameter_oracle,457,457,0.00263052943139894,-4.95722225358418e-07,0.0127029779315494,0.00445297470226765,0.0134608555459327,0.0848108104023846,0.0204018299022106,0.0853066326080852,13,0,10,0.0218818380743982,0,1,0.940919037199125,0.919037199124726,NaN,0.0134608555459327,NaN,0.0109409190371991,0.00656455142231947,0.0634573304157549
case,D05_torque_step,P5,offline_plant_replay_oracle,457,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919037199124726,0.919037199124726,NaN,0,NaN,0.0131291028446389,0.00656455142231947,0.0656455142231947
case,P01_Ld_minus10,P0,causal_original,1198,1198,0.00595026661322686,-0.000853864652099105,0.0356731729712366,0.00854430490342832,0.0366821539187452,0.20601223639185,0.0458344224368865,0.209769786761824,64,2,65,0.0542570951585977,0,1,1,0.945742904841402,0.0248810334821771,0.0454936620838466,NaN,0,0,0.0734557595993322
case,P01_Ld_minus10,P1,causal_original,1198,1198,0.225683057090209,-0.000853864652099105,0.226670456408368,0.00854430490342832,0.226831437315599,0.351618024052041,0.0458344224368865,0.353832667702109,13,2,13,0.0108514190317195,0.126043405676127,1,0.830550918196995,0.945742904841402,0.226059933478192,0.227597767330265,NaN,0.10016694490818,0.0717863105175292,0.173622704507513
case,P01_Ld_minus10,P2a,causal_previous_period_oracle,1198,1197,0.00263330426280659,-0.000365938914540011,0.0588445542404139,0.00644440063975488,0.0591963838706275,0.170749326507198,0.025550432005879,0.17075234093178,43,0,42,0.0350877192982456,0.0317460317460317,1,0.949039264828738,0.945697577276525,0.0581545471525939,0.060218504336291,NaN,0.0125208681135225,0.0125208681135225,0.0843071786310517
case,P01_Ld_minus10,P2b,offline_physical_parameter_oracle,1198,1198,-0.217846964285321,-7.36224087767995e-05,0.222789118144778,0.00859216592196418,0.222954740875718,0.291096484013203,0.0247659848030573,0.29158346932912,51,0,51,0.0425709515859766,0.111853088480801,1,0.876460767946578,0.945742904841402,0.227645990404311,0.218178785125834,NaN,0.196994991652755,0.131886477462437,0.146911519198664
case,P01_Ld_minus10,P2c,noncausal_future_endpoint_oracle,1198,1198,0.000827142200622912,-0.000122994926613054,0.0440811466534818,0.00279184174153903,0.0441694676286184,0.117667881741466,0.0103555602913303,0.11776795655156,38,0,38,0.0317195325542571,0,1,0.977462437395659,0.945742904841402,0.0444361562359618,0.0439020560702925,NaN,0.0342237061769616,0.0325542570951586,0.0592654424040067
case,P01_Ld_minus10,P3a,causal_previous_period_oracle,1198,1197,0.00282941625251611,-0.000365938914540011,0.0152317075147684,0.00644440063975488,0.0165389000063826,0.0878659308484753,0.025550432005879,0.0878717886177934,15,0,15,0.012531328320802,0,1,0.958228905597327,0.945697577276525,0.0105481938057608,0.0208694784651048,NaN,0.0191986644407346,0.0191986644407346,0.0542570951585977
case,P01_Ld_minus10,P3b,offline_physical_parameter_oracle,1198,1198,0.00188582619166038,-7.36224087767995e-05,0.015764718960627,0.00859216592196418,0.0179541549268718,0.0845158467912922,0.0247659848030573,0.0847069516828207,15,0,15,0.0125208681135225,0.000834724540901503,1,0.957429048414023,0.945742904841402,0.0159587583111818,0.0197432475984534,NaN,0.0191986644407346,0.0191986644407346,0.0542570951585977
case,P01_Ld_minus10,P3c,noncausal_future_endpoint_oracle,1198,1198,0.000946968495357503,-0.000122994926613054,0.00574741388216413,0.00279184174153903,0.00638961240160095,0.0345653213667912,0.0103555602913303,0.0345801310247415,10,0,10,0.00834724540901502,0,1,0.954090150250417,0.945742904841402,0.00478674798263524,0.00766039314057345,NaN,0.01669449081803,0.01669449081803,0.0584307178631052
case,P01_Ld_minus10,P4,offline_physical_parameter_oracle,1198,1198,0.000931395588436633,4.19626920620684e-05,0.00571548654376111,0.00281172089438645,0.00636965939590521,0.0346186019267098,0.0103295079424939,0.0346310441675927,10,0,10,0.00834724540901502,0,1,0.954090150250417,0.945742904841402,0.0047703105289525,0.00763739943323608,NaN,0.01669449081803,0.01669449081803,0.0584307178631052
case,P01_Ld_minus10,P5,offline_plant_replay_oracle,1198,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945742904841402,0.945742904841402,0,0,NaN,0.0208681135225376,0.0208681135225376,0.0542570951585977
case,P02_Ld_plus10,P0,causal_original,1198,1198,0.00595377581516661,-0.00084653823297366,0.0329433227976771,0.0102785445333444,0.0345095783033623,0.176103744199393,0.0468029442986335,0.180098818790709,9,2,11,0.00918196994991653,0,1,1,0.990818030050084,0.0219810776149835,0.0435464702606766,NaN,0,0,0.0834724540901502
case,P02_Ld_plus10,P1,causal_original,1198,1198,-0.173711164779851,-0.00084653823297366,0.180658778320728,0.0102785445333444,0.180950939931414,0.210419818656158,0.0468029442986335,0.210742228472825,7,2,9,0.00751252086811352,0.1110183639399,1,0.887312186978297,0.990818030050084,0.185311326325796,0.176497935236762,NaN,0.191986644407346,0.13355592654424,0.163606010016695
case,P02_Ld_plus10,P2a,causal_previous_period_oracle,1198,1197,0.0024588717302438,-0.000358763069597792,0.05372770510637,0.00685350238093311,0.0541630574366192,0.211572631653094,0.0261179767482034,0.211975132989518,7,0,7,0.00584795321637427,0,1,0.996658312447786,0.990810359231412,0.0526597792966158,0.0556233147039858,NaN,0.013355592654424,0.011686143572621,0.0884808013355593
case,P02_Ld_plus10,P2b,offline_physical_parameter_oracle,1198,1198,0.181185022165255,-7.44712940254869e-05,0.182756669167347,0.00972269299148102,0.183015111081435,0.22478848808502,0.0295389124083627,0.224854533298415,2,0,2,0.00166944908180301,0.174457429048414,1,0.818030050083472,0.990818030050084,0.185268539901303,0.18074124108178,NaN,0.0801335559265442,0.0801335559265442,0.163606010016695
case,P02_Ld_plus10,P2c,noncausal_future_endpoint_oracle,1198,1198,0.000869572952370737,-0.000121025837849826,0.0432620239771703,0.00291251331924805,0.0433599521728986,0.120659209019237,0.0104951115749756,0.120751631589506,0,0,0,0,0.0492487479131886,0,0.941569282136895,0.990818030050084,0.0432246232638838,0.0434944110269391,NaN,0.0392320534223706,0.0383973288814691,0.104340567612688
case,P02_Ld_plus10,P3a,causal_previous_period_oracle,1198,1197,0.00230717513737802,-0.000358763069597792,0.0131378604151739,0.00685350238093311,0.0148180252116822,0.0648144630809298,0.0261179767482034,0.0661165120509028,1,0,1,0.000835421888053467,0,1,0.991645781119465,0.990810359231412,0.0104673305088921,0.0181493548141545,NaN,0.00834724540901502,0.00751252086811352,0.0884808013355593
case,P02_Ld_plus10,P3b,offline_physical_parameter_oracle,1198,1198,0.00152008157023678,-7.44712940254869e-05,0.0142597286375921,0.00972269299148102,0.017258928698629,0.0574815190793239,0.0295389124083627,0.0605791849968225,0,0,0,0,0,0,0.990818030050084,0.990818030050084,0.0158700893847524,0.0185399064981337,NaN,0.010016694490818,0.00918196994991653,0.0884808013355593
case,P02_Ld_plus10,P3c,noncausal_future_endpoint_oracle,1198,1198,0.000772432134373729,-0.000121025837849826,0.00503941577548276,0.00291251331924805,0.00582051932330628,0.0243002575150248,0.0104951115749756,0.0250213027187021,1,0,1,0.000834724540901503,0,1,0.991652754590985,0.990818030050084,0.00465198908445488,0.00678786391055678,NaN,0.00918196994991653,0.00834724540901502,0.0893155258764608
case,P02_Ld_plus10,P4,offline_physical_parameter_oracle,1198,1198,0.000745721646471114,3.88278706032017e-05,0.00500732924049146,0.00293397699333327,0.00580358226616025,0.0243725404407266,0.0104465907303499,0.0248287229367524,1,0,1,0.000834724540901503,0,1,0.991652754590985,0.990818030050084,0.00464015867719048,0.00676694613855502,NaN,0.00918196994991653,0.00834724540901502,0.0893155258764608
case,P02_Ld_plus10,P5,offline_plant_replay_oracle,1198,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990818030050084,0.990818030050084,0,0,NaN,0.010016694490818,0.00918196994991653,0.0884808013355593
case,P03_Lq_minus10,P0,causal_original,1198,1198,0.00535165070536203,-0.000905381525066874,0.0251807375722958,0.0243696289032337,0.0350420940807788,0.123690059229534,0.071868107257257,0.137984159640546,23,68,81,0.0676126878130217,0,1,1,0.932387312186978,0.0255471624953675,0.0424419788348075,NaN,0,0,0.0851419031719533
case,P03_Lq_minus10,P1,causal_original,1198,1198,0.00535165070536203,-0.22325014908749,0.0251807375722958,0.224125143924985,0.225535251533059,0.123690059229534,0.326052271340538,0.348720792601013,23,63,64,0.0534223706176962,0.0876460767946578,1,0.898163606010017,0.932387312186978,0.221013968995514,0.229953027724578,NaN,0.0893155258764608,0.0884808013355593,0.00417362270450751
case,P03_Lq_minus10,P2a,causal_previous_period_oracle,1198,1197,0.00228486845573857,-0.000437369376022164,0.0135635510937625,0.0633412912346284,0.0647772266583181,0.070376607068222,0.208563745360337,0.208678730192808,20,43,53,0.0442773600668337,0.051796157059315,1,0.924812030075188,0.932330827067669,0.0644743269901261,0.0650782143801064,NaN,0.0158597662771285,0.0158597662771285,0.0926544240400668
case,P03_Lq_minus10,P2b,offline_physical_parameter_oracle,1198,1198,0.00150207936266655,0.222280543272753,0.0145201158712958,0.223036267213377,0.223508412050626,0.0641693876363862,0.301062207629092,0.307824890436318,14,5,9,0.00751252086811352,0.1669449081803,1,0.772954924874791,0.932387312186978,0.221343075768134,0.225645856334059,NaN,0.225375626043406,0.0951585976627713,0.310517529215359
case,P03_Lq_minus10,P2c,noncausal_future_endpoint_oracle,1198,1198,0.00075609292786123,-8.28770906818832e-05,0.00534454192749711,0.0486574625882613,0.0489501051474133,0.0273199456745532,0.148917097529555,0.148920093009372,14,62,71,0.0592654424040067,0.00417362270450751,1,0.987479131886478,0.932387312186978,0.0494396000223287,0.0484573222025238,NaN,0.0467445742904841,0.0467445742904841,0.0617696160267112
case,P03_Lq_minus10,P3a,causal_previous_period_oracle,1198,1197,0.00228486845573857,-0.000399852787984807,0.0135635510937625,0.00730292982728368,0.0154046324959519,0.070376607068222,0.0284403012891783,0.0750470526157914,20,0,6,0.0050125313283208,0.00668337510442774,1,0.930659983291562,0.932330827067669,0.0115043909038425,0.0184953827507292,NaN,0.0350584307178631,0.0350584307178631,0.0500834724540902
case,P03_Lq_minus10,P3b,offline_physical_parameter_oracle,1198,1198,0.00150207936266655,-6.42242896693539e-05,0.0145201158712958,0.0105733482270846,0.0179618890333687,0.0641693876363862,0.0306109672604187,0.0658346307384246,14,4,9,0.00751252086811352,0.00751252086811352,1,0.932387312186978,0.932387312186978,0.0167212562736301,0.0191184485189417,NaN,0.0350584307178631,0.0350584307178631,0.0500834724540902
case,P03_Lq_minus10,P3c,noncausal_future_endpoint_oracle,1198,1198,0.00075609292786123,-0.000129319783760562,0.00534454192749711,0.00319913759094819,0.00622885300361088,0.0273199456745532,0.0112027759177113,0.0273263605879024,14,0,5,0.00417362270450751,0.00417362270450751,1,0.932387312186978,0.932387312186978,0.00522499112398416,0.00708931310568861,NaN,0.0350584307178631,0.0350584307178631,0.0500834724540902
case,P03_Lq_minus10,P4,offline_physical_parameter_oracle,1198,1198,0.000749437359096023,4.747434823804e-05,0.00530672588150631,0.00321797234679334,0.00620618124180849,0.0273859879115286,0.0112282758359399,0.0273910475707043,14,0,5,0.00417362270450751,0.00417362270450751,1,0.932387312186978,0.932387312186978,0.00520471396510947,0.00706443427505607,NaN,0.0350584307178631,0.0350584307178631,0.0500834724540902
case,P03_Lq_minus10,P5,offline_plant_replay_oracle,1198,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932387312186978,0.932387312186978,0,0,NaN,0.0350584307178631,0.0350584307178631,0.0500834724540902
case,P04_Lq_plus10,P0,causal_original,1198,1198,0.00654296182603445,-0.0008381848208233,0.0316348682912599,0.0210843554663954,0.038017297868716,0.145058544289205,0.0790359499652524,0.151864632247863,32,0,32,0.0267111853088481,0,1,1,0.973288814691152,0.0244072617508881,0.0478757083143158,NaN,0,0,0.0809682804674457
case,P04_Lq_plus10,P1,causal_original,1198,1198,0.00654296182603445,0.181566471458911,0.0316348682912599,0.181920368268438,0.184650440786719,0.145058544289205,0.239715515786866,0.270768039532458,32,0,15,0.0125208681135225,0.232888146911519,1,0.752921535893155,0.973288814691152,0.180749905084604,0.18845766506137,NaN,0.252086811352254,0.136894824707846,0.3330550918197
case,P04_Lq_plus10,P2a,causal_previous_period_oracle,1198,1197,0.00281225343616473,-0.000352476602672862,0.0152134965728269,0.0520803110676275,0.0542568823180273,0.0726522443616978,0.166207799443988,0.166220512050316,23,0,19,0.0158730158730159,0.00334168755221387,1,0.985797827903091,0.973266499582289,0.0525926607505025,0.0558688976918071,NaN,0.0383973288814691,0.011686143572621,0.0959933222036728
case,P04_Lq_plus10,P2b,offline_physical_parameter_oracle,1198,1198,0.00183362704262133,-0.182461303066587,0.0158107645432225,0.184029975280687,0.184707910164268,0.0597576991011707,0.282999031992238,0.289116543776227,22,0,17,0.0141903171953255,0.0684474123539232,1,0.919031719532554,0.973288814691152,0.181723021151434,0.187635609322685,NaN,0.110183639398998,0.107679465776294,0.0292153589315526
case,P04_Lq_plus10,P2c,noncausal_future_endpoint_oracle,1198,1198,0.000934252001600794,-0.000122546712549797,0.00562095220827972,0.0429800646907308,0.0433460616959277,0.0254720945347708,0.122177291683677,0.122224516065256,9,0,9,0.00751252086811352,0.0375626043405676,1,0.943238731218698,0.973288814691152,0.0429513165159801,0.0437359461662616,NaN,0.0358931552587646,0.0350584307178631,0.115191986644407
case,P04_Lq_plus10,P3a,causal_previous_period_oracle,1198,1197,0.00281225343616473,-0.000334799162098789,0.0152134965728269,0.00635971918378869,0.01648928458327,0.0726522443616978,0.0214785436852694,0.0745293388961642,23,0,23,0.0192147034252297,0,1,0.992481203007519,0.973266499582289,0.0107732181556651,0.0206753627614253,NaN,0.00417362270450751,0.00417362270450751,0.0851419031719533
case,P04_Lq_plus10,P3b,offline_physical_parameter_oracle,1198,1198,0.00183362704262133,-5.66467868525322e-05,0.0158107645432225,0.00811430971347694,0.0177713898603189,0.0597576991011707,0.0239953485057498,0.0629157008241952,22,0,22,0.0183639398998331,0,1,0.991652754590985,0.973288814691152,0.0156291518866437,0.0196757642818827,NaN,0.00918196994991653,0.00918196994991653,0.0884808013355593
case,P04_Lq_plus10,P3c,noncausal_future_endpoint_oracle,1198,1198,0.000934252001600794,-0.000108399974947938,0.00562095220827972,0.00264135688924643,0.00621062556785822,0.0254720945347708,0.00844779259291828,0.0264315557847602,9,0,9,0.00751252086811352,0,1,0.980801335559265,0.973288814691152,0.00460000000436122,0.00747834876706072,NaN,0.0108514190317195,0.010016694490818,0.0884808013355593
case,P04_Lq_plus10,P4,offline_physical_parameter_oracle,1198,1198,0.000896640323279738,4.1334359766842e-05,0.00558862246394803,0.00266351164426561,0.00619088001205669,0.0252668495680727,0.008434989938499,0.0262568857489063,9,0,9,0.00751252086811352,0,1,0.980801335559265,0.973288814691152,0.00458615513566619,0.00745409447648189,NaN,0.0108514190317195,0.010016694490818,0.0884808013355593
case,P04_Lq_plus10,P5,offline_plant_replay_oracle,1198,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973288814691152,0.973288814691152,0,0,NaN,0.00751252086811352,0.00667779632721202,0.0851419031719533
case,P05_cross_mismatch,P0,causal_original,1198,1198,0.00866576510636045,-0.000792945261416794,0.0504847333351251,0.0222257143953617,0.0551605899198229,0.283853314952624,0.101696905921254,0.289159176296995,75,0,75,0.0626043405676127,0,1,1,0.937395659432387,0.0355103610386964,0.0694151035657454,NaN,0,0,0.0308848080133556
case,P05_cross_mismatch,P1,causal_original,1198,1198,0.332635297037542,0.233250035145282,0.334090543667168,0.233632940481133,0.407677375194755,0.530421672198067,0.300779306561658,0.601683553722553,29,0,29,0.0242070116861436,0.145242070116861,1,0.816360601001669,0.937395659432387,0.404673613048328,0.410649263601703,NaN,0.376460767946578,0.131886477462437,0.360601001669449
case,P05_cross_mismatch,P2a,causal_previous_period_oracle,1198,1197,0.00380336385972899,-0.000400339715776295,0.058843174659648,0.0443286609737653,0.0736719036522938,0.194296699762659,0.120413012775934,0.219210679471798,56,0,38,0.0317460317460317,0.0233918128654971,1,0.945697577276525,0.93734335839599,0.072243236407922,0.0750710699835773,NaN,0.00834724540901502,0.00751252086811352,0.0392320534223706
case,P05_cross_mismatch,P2b,offline_physical_parameter_oracle,1198,1198,-0.321404868578073,-0.233877365920794,0.327448136183801,0.23523976697975,0.403187338415943,0.422823988500203,0.340178373210936,0.458290502839389,46,0,46,0.0383973288814691,0.0918196994991653,1,0.883973288814691,0.937395659432387,0.406401755495466,0.399957932002151,NaN,0.357262103505843,0.0843071786310517,0.373121869782972
case,P05_cross_mismatch,P2c,noncausal_future_endpoint_oracle,1198,1198,0.00122194051173117,-9.16724169494363e-05,0.0373634149017208,0.0325669831294965,0.0495644344593483,0.106040793127378,0.0782410119284354,0.123830926039345,46,0,46,0.0383973288814691,0.0158597662771285,1,0.959933222036728,0.937395659432387,0.0499204971443619,0.049206995108921,NaN,0.00166944908180301,0,0.0325542570951586
case,P05_cross_mismatch,P3a,causal_previous_period_oracle,1198,1197,0.00413492324220201,-0.000314971839322232,0.0238727838990408,0.00772058945524499,0.0250901835909334,0.118581954567087,0.026437386955811,0.120898527257486,18,0,18,0.0150375939849624,0.0075187969924812,1,0.944862155388471,0.93734335839599,0.0149808582133483,0.0321548166425103,NaN,0.00834724540901502,0.00751252086811352,0.0242070116861436
case,P05_cross_mismatch,P3b,offline_physical_parameter_oracle,1198,1198,0.00256466335310855,0.00016561448590443,0.0220036570847036,0.0089182608827411,0.0237422893225118,0.0966534552581193,0.0242371340683856,0.099338052307797,27,0,27,0.0225375626043406,0.015025041736227,1,0.944908180300501,0.937395659432387,0.0197580975983975,0.0271372893064389,NaN,0.00834724540901502,0.00751252086811352,0.0242070116861436
case,P05_cross_mismatch,P3c,noncausal_future_endpoint_oracle,1198,1198,0.00137563191213655,-0.00010540919826016,0.00884123550923221,0.00335579757904744,0.00945668137991595,0.0422037439735926,0.0113147679973338,0.0430402345677358,18,0,18,0.015025041736227,0,1,0.952420701168614,0.937395659432387,0.00669766081221284,0.0115693741351536,NaN,0.00918196994991653,0.00751252086811352,0.0250417362270451
case,P05_cross_mismatch,P4,offline_physical_parameter_oracle,1198,1198,0.00118328162952489,0.000256789193526742,0.00879900622221597,0.0034165400991551,0.0094390283794324,0.0418244301643066,0.0113067130234406,0.0426539141907476,18,0,18,0.015025041736227,0,1,0.952420701168614,0.937395659432387,0.00670615776982425,0.0115356354735795,NaN,0.00918196994991653,0.00751252086811352,0.0250417362270451
case,P05_cross_mismatch,P5,offline_plant_replay_oracle,1198,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937395659432387,0.937395659432387,0,0,NaN,0.00918196994991653,0.00751252086811352,0.0250417362270451
case,P06_controller_high_L,P0,causal_original,1198,1198,0.00633598767504989,-0.000830798851613054,0.0698115671905318,0.0468314029859019,0.0840644706117042,0.349679524779984,0.267881582743375,0.352540093133155,86,60,91,0.0759599332220367,0,1,1,0.924040066777963,0.0773766506096438,0.0902381594172872,NaN,0,0,0.0459098497495826
case,P06_controller_high_L,P1,causal_original,1198,1198,0.535692024112478,-0.641470121893407,0.538293827886796,0.642374388841507,0.838096116552582,0.708538820598227,0.861235177114906,1.07672867772599,30,60,0,0,0.924040066777963,0,0,0.924040066777963,0.836080334380103,0.840100366845384,NaN,0.145242070116861,0.0417362270450751,0.174457429048414
case,P06_controller_high_L,P2a,causal_previous_period_oracle,1198,1197,0.00280377109670507,-0.000307117000054944,0.117243617994306,0.102376553617117,0.155650328271138,0.381284514204257,0.364714246863917,0.527630896212012,66,59,70,0.0584795321637427,0.0476190476190476,1,0.935672514619883,0.924812030075188,0.152562824488782,0.158672761690849,NaN,0.0601001669449082,0.0475792988313856,0.0893155258764608
case,P06_controller_high_L,P2b,offline_physical_parameter_oracle,1198,1198,-0.527132792411605,0.640832527529731,0.535658718456338,0.641815901453542,0.835977220991643,0.721798789173064,0.849643265841415,0.932835107893981,57,0,0,0,0.924040066777963,0,0,0.924040066777963,0.838155557934068,0.833800482622979,NaN,0.678631051752921,0.335559265442404,0.664440734557596
