case_id,method,freeze_reason_d,freeze_reason_q,sample_index,time_s,alpha_d,alpha_q,F_d,F_q,F_pred_d,F_pred_q,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q,reset_event,u_hp_d,u_hp_q,y_hp_d,y_hp_q
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,24,0.0023,1250,833.333333333333,663.661170129964,-3089.07655412969,663.661170129964,-3089.07655412969,0,1,1,1,0,0,0,-0.202358453143501,1.00487190073726,236.238829397953,635.083592363863
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,25,0.0024,1250,833.333333333333,701.611129298313,-3107.65859659309,701.611129298313,-3107.65859659309,0,1,1,1,0,0,0,-0.119110218945823,0.971250414251966,348.339664960886,599.623038695705
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,26,0.0025,1250,833.333333333333,738.222078645704,-3126.48065007301,738.222078645704,-3126.48065007301,0,1,1,1,0,0,0,-0.0398205689347924,0.941636886929489,453.554579432806,566.867732382996
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,27,0.0026,1250,833.333333333333,773.432445209711,-3145.74676198965,773.432445209711,-3145.74676198965,0,1,1,0,0,0,0,0.0358284776216156,0.915548952663403,552.407560401412,536.450897965375
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,28,0.0027,1250,833.333333333333,807.202314124844,-3165.60899936832,807.202314124844,-3165.60899936832,0,1,1,0,0,0,0,0.108123422635117,0.892596708791525,645.371100669655,508.081273124999
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,29,0.0028,1250,833.333333333333,839.506799429836,-3186.18044310118,839.506799429836,-3186.18044310118,0,1,1,0,0,0,0,0.177325432199171,0.872461374026237,732.875689256775,481.525183708332
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,30,0.0029,1250,833.333333333333,870.331309031229,-3207.54497786179,870.331309031229,-3207.54497786179,0,1,1,1,0,0,0,0.243674905737033,0.854879171070158,815.316939594779,456.593028525602
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,31,0.003,1250,833.333333333333,890.560709246462,-3225.71070559952,890.560709246462,-3225.71070559952,0,1,1,1,0,0,0,0.230359229580697,-3.66253064659889,762.158047482098,-3303.26568016589
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,32,0.0031,1250,833.333333333333,919.873905096863,-3240.13571024916,919.873905096863,-3240.13571024916,1,1,1,0,0,0,0,-3.62488846919275,5.55377832120321,-4026.87567289191,4386.50693978637
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,33,0.0032,1250,833.333333333333,964.502078516472,-3256.26397641405,964.502078516472,-3256.26397641405,1,1,1,0,0,0,0,0.630126555519261,0.77643198432948,1352.72581313902,397.29092727735
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,34,0.0033,1250,833.333333333333,1002.90463473984,-3275.4713305007,1002.90463473984,-3275.4713305007,1,1,1,0,0,0,0,0.674695644854539,0.732719453418712,1398.92321327402,346.328217542211
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,35,0.0034,1250,833.333333333333,1038.49133916474,-3288.03041984096,1038.49133916474,-3288.03041984096,1,1,1,1,0,0,0,-3.87463150185627,-2.55301198191594,-4289.73121139673,-2371.55132590067
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,36,0.0035,1250,833.333333333333,1078.0426016014,-3299.22943326199,1078.0426016014,-3299.22943326199,1,1,1,0,0,0,0,1.25554921469153,4.16846635544976,2144.18946564016,3235.11984257242
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,37,0.0036,1250,833.333333333333,1117.66326739671,-3318.86702749055,1117.66326739671,-3318.86702749055,1,1,1,0,0,0,0,1.00556939075684,0.659275013742168,1840.81447043573,280.018160679287
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,38,0.0037,1250,833.333333333333,1153.3515208168,-3332.54306650263,1153.3515208168,-3332.54306650263,1,1,1,0,0,0,0,-3.68960900360806,-2.50786006652999,-4034.6546936402,-2341.79399337005
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,39,0.0038,1250,833.333333333333,1191.66765114894,-3345.40567855942,1191.66765114894,-3345.40567855942,1,1,1,0,0,0,0,1.67472362353488,3.96639124911089,2685.78303525987,3056.10975192904
C01_nominal_100rpm_10A,B2,none,none,40,0.0039,1255.80929987969,836.080072346247,1224.96232038802,-3368.98939352879,1224.96232038802,-3368.98939352879,1,1,1,0,1,1,0,1.10113022675954,-0.880560458125776,1960.0406169347,-1010.69925469787
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,41,0.004,1255.80929987969,836.080072346247,1266.48449877731,-3383.53101909342,1266.48449877731,-3383.53101909342,1,1,1,0,0,0,0,-4.89953402731425,-1.30757813383441,-5541.61644012847,-1342.04080322222
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,42,0.0041,1255.80929987969,836.080072346247,1303.09232449515,-3401.35565563337,1303.09232449515,-3401.35565563337,1,1,1,0,0,0,0,2.19238005553778,4.22007266284188,3354.68355056072,3265.66792789941
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,43,0.0042,1255.80929987969,836.080072346247,1334.85166373232,-3421.34163077512,1334.85166373232,-3421.34163077512,1,1,1,0,0,0,0,1.21332922758422,-1.85528023434528,2111.46198716982,-1825.82751684179
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,44,0.0043,1255.80929987969,836.080072346247,1376.14914147832,-3433.75034074337,1376.14914147832,-3433.75034074337,1,1,1,0,0,0,0,-5.31112583867823,-0.611874980050363,-6044.98065604852,-762.700996386165
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,45,0.0044,1255.80929987969,836.080072346247,1412.93967143731,-3450.67972851862,1412.93967143731,-3450.67972851862,1,1,1,0,0,0,0,2.72524562158688,4.45064872158145,4038.03653505842,3453.56356213227
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,46,0.0045,1255.80929987969,836.080072346247,1442.80356648444,-3468.97042653071,1442.80356648444,-3468.97042653071,1,1,1,0,0,0,0,1.20728722976323,-3.02268985836742,2109.61767362119,-2802.62503859609
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,47,0.0046,1255.80929987969,836.080072346247,1483.91549348169,-3480.63491729286,1483.91549348169,-3480.63491729286,1,0,1,0,0,0,0,-5.81693964698003,0.26438353603019,-6670.03329809556,-32.7943386058644
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,48,0.0047,1255.80929987969,836.080072346247,1521.1653186893,-3497.60267274165,1521.1653186893,-3497.60267274165,1,1,1,1,0,0,0,3.28148116088658,4.65759378303745,4748.48183011792,3621.73953773784
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,49,0.0048,1255.80929987969,836.080072346247,1549.84823534669,-3515.27586366551,1549.84823534669,-3515.27586366551,1,1,1,0,0,0,0,1.17597669576007,-3.94676972812483,2075.82445978542,-3577.37826118257
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,50,0.0049,1255.80929987969,836.080072346247,1591.02071410373,-3527.14980799688,1591.02071410373,-3527.14980799688,1,1,1,0,0,0,0,-6.14191404177317,1.06360083447357,-7069.29277654951,630.818464017932
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,51,0.005,1255.80929987969,836.080072346247,1628.3972684651,-3544.83197737182,1628.3972684651,-3544.83197737182,1,1,1,0,0,0,0,3.81450490931504,4.70169601607596,5426.57107803255,3652.12769430499
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,52,0.0051,1255.80929987969,836.080072346247,1676.27934033872,-3561.25439166793,1676.27934033872,-3561.25439166793,1,1,1,0,0,0,0,-3.11405949098812,-1.9042773615125,-3230.76985441756,-1869.06266420488
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,53,0.0052,1255.80929987969,836.080072346247,1706.21510629636,-3578.11191926959,1706.21510629636,-3578.11191926959,1,0,1,0,0,0,0,2.81788146153514,0.444209252021615,4161.91401516036,91.0521849017232
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,54,0.0053,1255.80929987969,836.080072346247,1743.4217082557,-3592.48723797496,1743.4217082557,-3592.48723797496,1,1,1,0,0,0,0,-3.58384254639284,-1.09354146913596,-3852.52198828272,-1187.19569077657
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,55,0.0054,1255.80929987969,836.080072346247,1764.16360518511,-3602.77265881808,1764.16360518511,-3602.77265881808,1,1,1,0,0,0,0,2.26528972147525,-1.84054002748492,3433.24806214092,-1796.21586736968
